1612137600000,33092.97000000,33830.00000000,32296.16000000,33573.97000000,14674.64903800,1612151999999,486639234.91791628,311289,7561.72717200,250878102.02691746,0
1612152000000,33573.25000000,34427.00000000,33284.24000000,33803.97000000,15350.21249100,1612166399999,517508556.10016110,371011,8060.37970500,271871677.94309386,0
1612166400000,33802.60000000,34717.27000000,33589.23000000,34183.33000000,19521.50787200,1612180799999,668190300.35654839,443925,10118.90986200,346365404.89314601,0
1612180800000,34183.33000000,34460.00000000,33160.00000000,33160.17000000,17478.70659700,1612195199999,590750845.68806134,321562,8453.47249000,285842941.15167942,0
1612195200000,33160.00000000,34100.00000000,33133.26000000,33838.13000000,9133.51937400,1612209599999,307584858.90383500,219926,4387.47353100,147811899.57991859,0
1612209600000,33838.13000000,34039.00000000,33430.76000000,33526.37000000,6559.68151000,1612223999999,221102862.03908349,142779,3273.87872600,110388941.13334258,0
1612224000000,33517.09000000,34161.39000000,33418.00000000,33550.32000000,9103.94322500,1612238399999,307040784.95061120,219248,4510.39592300,152174420.37068190,0
1612238400000,33554.08000000,34400.00000000,33500.00000000,34223.38000000,10429.38599700,1612252799999,355145309.03602772,252378,5282.60736200,179908775.63473496,0
1612252800000,34223.38000000,35668.10000000,34080.00000000,34720.15000000,22068.65874800,1612267199999,772307239.59237345,408552,11580.65545900,405252814.98811501,0
1612267200000,34722.97000000,35200.00000000,34333.00000000,34708.47000000,12709.43450700,1612281599999,442356748.70850806,298935,6229.91251600,216896888.83358083,0
1612281600000,34708.47000000,35800.00000000,34556.85000000,35762.03000000,13461.67164200,1612295999999,472336368.58436420,330591,6802.83541000,238807907.18857529,0
1612296000000,35762.05000000,35984.33000000,35466.00000000,35466.24000000,10283.56576100,1612310399999,367135445.44572388,279968,4810.15643600,171750157.62121160,0
1612310400000,35472.71000000,36500.00000000,35362.38000000,36403.47000000,13559.34709300,1612324799999,488469184.24959473,262488,6613.17085600,238246394.77519477,0
1612324800000,36403.47000000,36845.00000000,36231.66000000,36297.57000000,11921.87584900,1612339199999,435948196.37697288,278799,6164.08934400,225429225.44421975,0
1612339200000,36297.58000000,36299.98000000,35511.00000000,35969.41000000,13023.20914700,1612353599999,467808618.71521773,272670,6487.06129300,232962098.60700503,0
1612353600000,35969.41000000,36917.27000000,35810.90000000,36850.00000000,15213.60542600,1612367999999,555266460.38443101,357048,7259.41067200,264946748.64855092,0
1612368000000,36850.00000000,37221.42000000,36643.07000000,36788.89000000,15217.45964600,1612382399999,562621103.52833556,383346,7754.87748800,286748646.56852338,0
1612382400000,36788.89000000,37662.63000000,36644.44000000,37618.87000000,11848.83650200,1612396799999,441119224.92975337,327389,5584.46540700,207914932.09842330,0
1612396800000,37620.26000000,38288.00000000,37363.17000000,37498.78000000,16048.73080800,1612411199999,608004223.69317824,355925,8449.68141700,320213326.01476132,0
1612411200000,37498.78000000,38195.00000000,37326.83000000,37843.40000000,11666.89534000,1612425599999,441316917.42963777,292995,5719.33695100,216441521.93948879,0
1612425600000,37843.40000000,38708.27000000,36662.45000000,37321.75000000,23737.16577300,1612439999999,895212091.00859659,543177,12027.41388700,454070925.67598899,0
1612440000000,37319.43000000,37763.57000000,36161.95000000,36564.23000000,16990.98979300,1612454399999,629892600.77624167,395434,8178.61319000,303018705.88443292,0
1612454400000,36564.23000000,37499.99000000,36399.79000000,37467.18000000,12863.24217000,1612468799999,475606559.52122839,328899,6133.29588300,226793052.59752765,0
1612468800000,37467.18000000,37783.83000000,36841.77000000,36936.66000000,10773.71201400,1612483199999,402636629.72440985,295436,5007.87236200,187172481.77733877,0
1612483200000,36936.65000000,37400.00000000,36570.00000000,37366.02000000,10632.92953400,1612497599999,393533177.24070639,266116,5319.05325000,196937933.93211214,0
1612497600000,37366.01000000,37727.22000000,36995.27000000,37653.98000000,9321.43907300,1612511999999,348445150.16540519,255695,4897.68811900,183102485.77598607,0
1612512000000,37659.64000000,37800.00000000,37200.00000000,37691.32000000,10411.09718200,1612526399999,391038070.53887115,290509,5027.98030600,188874150.73311477,0
1612526400000,37691.32000000,38310.12000000,37527.14000000,37960.76000000,16107.66023700,1612540799999,612700243.97892430,446214,7994.06870400,304068118.01844293,0
1612540800000,37960.76000000,38163.34000000,37230.00000000,37608.92000000,12503.52316000,1612555199999,472071206.71866133,349562,5590.57294500,211090059.96096860,0
1612555200000,37608.91000000,38309.00000000,37485.94000000,38290.24000000,7704.68508900,1612569599999,291490443.10901825,245157,3927.02170700,148641131.41751382,0
1612569600000,38289.32000000,39666.00000000,38215.94000000,39384.74000000,25430.06681200,1612583999999,991966182.61911841,565061,14418.57924400,562357143.63168226,0
1612584000000,39386.92000000,39488.62000000,38600.00000000,39359.12000000,10697.93160200,1612598399999,419137504.58506185,239516,5418.68788800,212325569.15980876,0
1612598400000,39362.27000000,40479.86000000,39297.75000000,40199.99000000,18448.75608700,1612612799999,735946330.47820036,399444,10151.42472900,404982438.36064609,0
1612612800000,40199.52000000,40866.66000000,39836.72000000,40864.73000000,15572.22546200,1612627199999,627896167.53266264,390738,8122.65519400,327597515.87680978,0
1612627200000,40865.12000000,40955.51000000,39940.44000000,40179.42000000,14276.24785700,1612641599999,577165950.50814653,361700,7267.55833800,293828154.29740704,0
1612641600000,40179.42000000,40469.19000000,39035.33000000,39186.94000000,14332.08336300,1612655999999,569983013.20496068,335187,6636.60796900,264089926.02087012,0
1612656000000,39181.01000000,39611.04000000,38344.00000000,38841.46000000,16160.62467300,1612670399999,629273510.92333445,378299,7298.51032000,284328744.67727785,0
1612670400000,38839.52000000,39094.36000000,37923.00000000,39030.00000000,12893.36498800,1612684799999,496793802.36781548,304945,6153.17195200,237199608.96799595,0
1612684800000,39030.00000000,39700.00000000,38762.16000000,39046.60000000,12809.52363900,1612699199999,503390320.76768901,292015,6921.04620900,271992106.83678364,0
1612699200000,39044.37000000,39272.69000000,37580.00000000,37921.11000000,17482.43892500,1612713599999,671317789.93055920,395976,8205.08685900,315258695.04247463,0
1612713600000,37921.12000000,38444.00000000,37351.00000000,38050.00000000,14665.03998200,1612727999999,556974714.55290719,339153,6996.10202800,265737983.69892719,0
1612728000000,38050.00000000,39080.00000000,37660.97000000,38795.69000000,10352.68755600,1612742399999,398771245.69830560,265969,5190.47159100,199965768.34044299,0
1612742400000,38795.69000000,39130.00000000,37988.89000000,38076.06000000,10542.21686300,1612756799999,406516387.66389009,229520,5039.16024100,194338976.48230580,0
1612756800000,38073.02000000,39391.78000000,37992.39000000,39269.95000000,10267.21994500,1612771199999,398699394.54122664,231369,5233.39843700,203314075.08020804,0
1612771200000,39269.78000000,39498.99000000,38844.75000000,39423.08000000,10896.46518300,1612785599999,427345637.82577243,312912,5594.81207600,219449913.24367027,0
1612785600000,39423.08000000,44918.00000000,39094.01000000,43716.32000000,56908.03053200,1612799999999,2439562923.34120244,1152148,31992.55027500,1368642805.07156987,0
1612800000000,43703.23000000,44280.00000000,42521.62000000,43051.95000000,19943.67128500,1612814399999,862554743.91816445,590204,9369.64212200,405137202.60416558,0
1612814400000,43049.98000000,46794.45000000,42905.29000000,46374.87000000,30039.93310600,1612828799999,1346857889.34544342,714808,15116.32841700,678430866.95921621,0
1612828800000,46374.86000000,47498.00000000,45500.00000000,46599.51000000,26874.24810600,1612843199999,1248544481.71067360,628460,13559.62295900,630027091.16719029,0
1612843200000,46599.51000000,48142.19000000,46198.76000000,47505.40000000,20161.33290500,1612857599999,951503404.70497889,476117,10722.50114900,506128913.86638691,0
1612857600000,47505.39000000,47928.23000000,45560.97000000,46380.92000000,20244.46209200,1612871999999,942679732.55113473,548802,9921.07140200,462179721.28343005,0
1612872000000,46390.95000000,47083.84000000,44961.09000000,46773.63000000,21012.57191400,1612886399999,969896869.86010254,577058,9861.25421000,455302970.90414435,0
1612886400000,46773.63000000,47433.78000000,46011.00000000,47060.18000000,15682.98794600,1612900799999,733347722.61154951,491997,7833.66757300,366363880.84477288,0
1612900800000,47060.38000000,47499.43000000,46201.37000000,46420.42000000,11524.25874900,1612915199999,540283186.57874799,396600,5531.44705400,259448458.42587901,0
1612915200000,46420.42000000,46900.00000000,45979.58000000,46221.07000000,13015.14104200,1612929599999,604134855.01305384,425757,6628.23209700,307716809.27322164,0
1612929600000,46225.71000000,46944.07000000,45589.98000000,46563.69000000,13550.96062100,1612943999999,626773593.20033126,399861,7227.93387800,334358524.19060389,0
1612944000000,46565.11000000,47310.00000000,46262.22000000,46586.56000000,14054.91888900,1612958399999,656164559.76150023,447446,7573.31262400,353610679.25470832,0
1612958400000,46586.55000000,46593.34000000,43727.00000000,44353.04000000,30243.50810700,1612972799999,1366647579.14587781,855785,13360.65111300,603851158.97626763,0
1612972800000,44354.50000000,45239.98000000,43800.00000000,45190.05000000,16317.48616800,1612987199999,730257702.95263812,437890,8210.99688000,367544060.99168306,0
1612987200000,45190.05000000,45322.09000000,44355.00000000,44807.58000000,9972.16737300,1613001599999,447671840.17770399,324853,4970.85913900,223150006.13110216,0
1613001600000,44807.58000000,45051.27000000,43994.02000000,44582.07000000,7762.67679600,1613014854773,345054272.10398644,222965,3836.13392300,170548214.06677910,0
1613016000000,44583.71000000,45129.59000000,44397.62000000,44700.01000000,7366.42492900,1613030399999,329964047.76303102,255517,3626.11042300,162446215.32139307,0
1613030400000,44700.00000000,46546.47000000,44500.00000000,46061.49000000,15019.00178000,1613044799999,684407928.68883594,444313,7739.92134500,352895030.17052774,0
1613044800000,46061.48000000,48399.00000000,46060.03000000,47960.85000000,27224.39632800,1613059199999,1294545547.72107145,675150,15079.72067500,717264856.16910188,0
1613059200000,47960.86000000,48298.00000000,46900.00000000,47754.03000000,15046.19747700,1613073599999,717092011.31105309,494564,7792.47102800,371493458.61457908,0
1613073600000,47754.02000000,48678.90000000,46542.29000000,47969.51000000,17142.38414400,1613087999999,814567126.82291705,478440,8063.97934600,383688148.34994251,0
1613088000000,47968.66000000,48985.80000000,47338.35000000,47587.31000000,15421.00745200,1613102399999,743632077.26124723,418658,8442.22889600,407340689.23942224,0
1613102400000,47587.31000000,47587.31000000,46789.00000000,47318.81000000,14527.29769900,1613116799999,685945729.56049837,382104,6481.00979200,306089154.20716312,0
